"region";"vaccine";"n_dose";"year";"cov1y";"cov2y";"cov3y";"cov4y";"cov5y"
"yorkshire and the humber";"MMR";2;2015;0;0.817924528301887;0.885393258426966;0.924943138741471;0.924943138741471
"yorkshire and the humber";"MMR";2;2016;0;0.819647201946472;0.885169065952461;0.921079258010118;0.930857368629
"yorkshire and the humber";"MMR";2;2017;0;0.800976966733418;0.880937098844673;0.921908127208481;0.928246412320616
"yorkshire and the humber";"MMR";2;2018;0;0.796550171268193;0.876068384117184;0.91140086927449;0.929101707498144
"yorkshire and the humber";"MMR";2;2019;0;0.780523987350336;0.858442334239963;0.893063947783866;0.918437025796662
"east midlands";"MMR";1;2007;0;0.901790232031419;0.901790232031419;0.901790232031419;0.912007798796896
"east midlands";"MMR";1;2008;0;0.933747412008282;0.933747412008282;0.933747412008282;0.933747412008282
"east midlands";"MMR";1;2009;0;0.935838150289017;0.935838150289017;0.935838150289017;0.935838150289017
"east midlands";"MMR";1;2010;0;0.928492239467849;0.928492239467849;0.928492239467849;0.928492239467849
"east midlands";"MMR";1;2011;0;0.946530147895336;0.946530147895336;0.946530147895336;0.946530147895336
"east midlands";"MMR";1;2012;0;0.960292580982236;0.960292580982236;0.960292580982236;0.960292580982236
"east midlands";"MMR";1;2013;0;0.966890843248836;0.966890843248836;0.966890843248836;0.966890843248836
"east midlands";"MMR";1;2014;0;0.963460505104782;0.963460505104782;0.963460505104782;0.963460505104782
"east midlands";"MMR";1;2015;0;0.960893854748603;0.960893854748603;0.960893854748603;0.960893854748603
"east midlands";"MMR";1;2016;0;0.961636828644501;0.961636828644501;0.961636828644501;0.961636828644501
"east midlands";"MMR";1;2017;0;0.9636544121;0.9636544121;0.9636544121;0.974572919469832
"east midlands";"MMR";1;2018;0;0.96388832;0.96388832;0.96388832;0.974809477619857
"east midlands";"MMR";1;2019;0;0.9592215178;0.9592215178;0.9592215178;0.970089799084136
"east midlands";"MMR";2;2007;0;0.665980077507402;0.733868284045794;0.767499091380292;0.811151687837777
"east midlands";"MMR";2;2008;0;0.692026947792832;0.762570301788838;0.797516429664928;0.84287630469718
"east midlands";"MMR";2;2009;0;0.783815028901734;0.910675381263617;0.83680796840856;0.884402605285135
"east midlands";"MMR";2;2010;0;0.785476718403548;0.871873093349603;0.940909090909091;0.901441792000555
"east midlands";"MMR";2;2011;0;0.783276450511945;0.883323512080141;0.910438144329897;0.944976076555024
"east midlands";"MMR";2;2012;0;0.789968652037618;0.881386861313869;0.927944862155389;0.927944862155389
"east midlands";"MMR";2;2013;0;0.810139679255044;0.873389355742297;0.928848641655886;0.941137998691956
"east midlands";"MMR";2;2014;0;0.819989253089737;0.895589056393077;0.927316777710478;0.939972714870396
"east midlands";"MMR";2;2015;0;0.826815642458101;0.904513888888889;0.924198250728863;0.931410256410256
"east midlands";"MMR";2;2016;0;0.821483375959079;0.901483679525223;0.937271619975639;0.937271619975639
"east midlands";"MMR";2;2017;0;0.816693499852342;0.899945024738868;0.93407960199005;0.946270543615676
"east midlands";"MMR";2;2018;0;0.816358849663041;0.899576261215044;0.940800928612885;0.942047649710238
"east midlands";"MMR";2;2019;0;0.76516633992887;0.843165325597835;0.881804862464019;0.946527777777778
"west midlands";"MMR";1;2007;0;0.893932592339876;0.893932592339876;0.893932592339876;0.900249022784952
"west midlands";"MMR";1;2008;0;0.919954904171364;0.919954904171364;0.919954904171364;0.919954904171364
"west midlands";"MMR";1;2009;0;0.927503852080123;0.927503852080123;0.927503852080123;0.927503852080123
"west midlands";"MMR";1;2010;0;0.931932524415508;0.931932524415508;0.931932524415508;0.931932524415508
"west midlands";"MMR";1;2011;0;0.941652640859181;0.941652640859181;0.941652640859181;0.941652640859181
"west midlands";"MMR";1;2012;0;0.950151392068533;0.950151392068533;0.950151392068533;0.950151392068533
"west midlands";"MMR";1;2013;0;0.960377091012192;0.960377091012192;0.960377091012192;0.960377091012192
"west midlands";"MMR";1;2014;0;0.958795773243836;0.958795773243836;0.958795773243836;0.958795773243836
"west midlands";"MMR";1;2015;0;0.959830577947807;0.959830577947807;0.959830577947807;0.959830577947807
"west midlands";"MMR";1;2016;0;0.957183829554766;0.957183829554766;0.957183829554766;0.957183829554766
"west midlands";"MMR";1;2017;0;0.9670127124;0.9670127124;0.9670127124;0.973845519022914
"west midlands";"MMR";1;2018;0;0.9566540517;0.9566540517;0.9566540517;0.963413665153344
"west midlands";"MMR";1;2019;0;0.9530121752;0.9530121752;0.9530121752;0.959746055550201
"west midlands";"MMR";2;2007;0;0.679910166209854;0.751483663939749;0.782964618357774;0.82966858562041
"west midlands";"MMR";2;2008;0;0.689065608817693;0.761602891299272;0.793507757707054;0.840840624952485
"west midlands";"MMR";2;2009;0;0.765331278890601;0.872289156626506;0.819912117824185;0.86882000945972
"west midlands";"MMR";2;2010;0;0.779224622669429;0.871093426179226;0.916243654822335;0.914903918813796
"west midlands";"MMR";2;2011;0;0.785926104031418;0.883287238245753;0.910945054945055;0.926075268817204
"west midlands";"MMR";2;2012;0;0.805405804593457;0.889633256033668;0.924462231115558;0.924462231115558
"west midlands";"MMR";2;2013;0;0.814077119364899;0.888013371537727;0.929979916012416;0.931564245810056
"west midlands";"MMR";2;2014;0;0.820628696750183;0.901613026527024;0.930050933786078;0.938093866973798
"west midlands";"MMR";2;2015;0;0.819169285421506;0.89704201200343;0.938722506290074;0.938722506290074
"west midlands";"MMR";2;2016;0;0.804356733133024;0.890210096294135;0.931214528944381;0.944236971651672
"west midlands";"MMR";2;2017;0;0.795523405584948;0.879267399267399;0.926362297496318;0.936182019977802
"west midlands";"MMR";2;2018;0;0.795737801193105;0.879504364097693;0.91634832774616;0.930995291443416
"west midlands";"MMR";2;2019;0;0.749124844568648;0.827984505780998;0.862670213183698;0.924852120303257
"east of england";"MMR";1;2007;0;0.837606697844785;0.837606697844785;0.837606697844785;0.870173505950256
"east of england";"MMR";1;2008;0;0.889513108614232;0.889513108614232;0.889513108614232;0.889513108614232
"east of england";"MMR";1;2009;0;0.923888888888889;0.923888888888889;0.923888888888889;0.923888888888889
"east of england";"MMR";1;2010;0;0.930597771023303;0.930597771023303;0.930597771023303;0.930597771023303
"east of england";"MMR";1;2011;0;0.944840834248079;0.944840834248079;0.944840834248079;0.944840834248079
"east of england";"MMR";1;2012;0;0.964258746539139;0.964258746539139;0.964258746539139;0.964258746539139
"east of england";"MMR";1;2013;0;0.968053491827637;0.968053491827637;0.968053491827637;0.968053491827637
"east of england";"MMR";1;2014;0;0.968017578125;0.968017578125;0.968017578125;0.968017578125
"east of england";"MMR";1;2015;0;0.963623223319682;0.963623223319682;0.963623223319682;0.963623223319682
"east of england";"MMR";1;2016;0;0.952571026062456;0.952571026062456;0.952571026062456;0.952571026062456
"east of england";"MMR";1;2017;0;0.9588576044;0.9588576044;0.9588576044;0.996138743248717
"east of england";"MMR";1;2018;0;0.9610455142;0.9610455142;0.9610455142;0.998411720704923
"east of england";"MMR";1;2019;0;0.9548618352;0.9548618352;0.9548618352;0.99198761539518
"east of england";"MMR";2;2007;0;0.640486877821269;0.709597031605306;0.735873326270262;0.775152512940866
"east of england";"MMR";2;2008;0;0.648783852165095;0.71878927046227;0.745405952651523;0.785193968488403
"east of england";"MMR";2;2009;0;0.755555555555556;0.842;0.779153900040315;0.820743301901
"east of england";"MMR";2;2010;0;0.764437689969605;0.865720201123928;0.869294605809129;0.87615349555797
"east of england";"MMR";2;2011;0;0.753018660812294;0.874763832658569;0.902218056857232;0.902218056857232
"east of england";"MMR";2;2012;0;0.814497860558772;0.881255552265324;0.920170454545455;0.920170454545455
"east of england";"MMR";2;2013;0;0.825903912828133;0.890815497155242;0.932273449920509;0.932273449920509
"east of england";"MMR";2;2014;0;0.82275390625;0.899496154866083;0.934914665895285;0.940293529019346
"east of england";"MMR";2;2015;0;0.823656950132498;0.903927813163482;0.939359591952394;0.94215125037662
"east of england";"MMR";2;2016;0;0.803944587931439;0.896107244135086;0.946306818181818;0.946306818181818
"east of england";"MMR";2;2017;0;0.799168421074426;0.885400714650332;0.931581828133552;0.948474977790939
"east of england";"MMR";2;2018;0;0.801562689194854;0.888053330355594;0.920937840785169;0.9375
"east of england";"MMR";2;2019;0;0.765419431593093;0.848010123859313;0.879411839059537;0.930413917216557
"london";"MMR";1;2007;0;0.7567799954894;0.7567799954894;0.7567799954894;0.772824527121376
"london";"MMR";1;2008;0;0.787234042553192;0.787234042553192;0.787234042553192;0.787234042553192
"london";"MMR";1;2009;0;0.871433131184169;0.871433131184169;0.871433131184169;0.871433131184169
"london";"MMR";1;2010;0;0.872596585804133;0.872596585804133;0.872596585804133;0.872596585804133
"london";"MMR";1;2011;0;0.894765375579784;0.894765375579784;0.894765375579784;0.894765375579784
"london";"MMR";1;2012;0;0.91324378330373;0.91324378330373;0.91324378330373;0.91324378330373
"london";"MMR";1;2013;0;0.91797716501508;0.91797716501508;0.91797716501508;0.91797716501508
"london";"MMR";1;2014;0;0.918329845337145;0.918329845337145;0.918329845337145;0.918329845337145
"london";"MMR";1;2015;0;0.912392837214021;0.912392837214021;0.912392837214021;0.912392837214021
"london";"MMR";1;2016;0;0.899639274596037;0.899639274596037;0.899639274596037;0.899639274596037
"london";"MMR";1;2017;0;0.9110778277;0.9110778277;0.9110778277;0.930393635613595
"london";"MMR";1;2018;0;0.9144603989;0.9144603989;0.9144603989;0.93384792087969
"london";"MMR";1;2019;0;0.9037895482;0.9037895482;0.9037895482;0.922950836924825
"london";"MMR";2;2007;0;0.387073441160173;0.468810346656198;0.506573947088273;0.506119029469243
"london";"MMR";2;2008;0;0.37046546407034;0.448695322816262;0.484838618303297;0.484403219619413
"london";"MMR";2;2009;0;0.586530481966167;0.670682730923695;0.618016864938321;0.617461868451956
"london";"MMR";2;2010;0;0.591254866726565;0.735606280895609;0.748329621380846;0.70759735478171
"london";"MMR";2;2011;0;0.612613697970002;0.744584590074033;0.795634599838319;0.795634599838319
"london";"MMR";2;2012;0;0.597135879218472;0.756027397260274;0.808562691131498;0.815873579545455
"london";"MMR";2;2013;0;0.589077983627747;0.716002288765974;0.812043935786159;0.827664209115281
"london";"MMR";2;2014;0;0.583482211219438;0.696762257169288;0.77028375873378;0.829105923990899
"london";"MMR";2;2015;0;0.579313143610815;0.68105655108215;0.748252716075012;0.781598440545809
"london";"MMR";2;2016;0;0.573454563423432;0.672726230072256;0.72505170630817;0.762892038600724
"london";"MMR";2;2017;0;0.55381293042454;0.670759613774627;0.718379824226213;0.735923423423423
"london";"MMR";2;2018;0;0.548205511529819;0.663968096412957;0.717452039485938;0.727883151045272
"london";"MMR";2;2019;0;0.571970237399238;0.69275113391519;0.748553607573531;0.727601254602482
"south east";"MMR";1;2007;0;0.84295696577946;0.84295696577946;0.84295696577946;0.863173962962233
"south east";"MMR";1;2008;0;0.845744680851064;0.845744680851064;0.845744680851064;0.845744680851064
"south east";"MMR";1;2009;0;0.921742685277113;0.921742685277113;0.921742685277113;0.921742685277113
"south east";"MMR";1;2010;0;0.92185496906527;0.92185496906527;0.92185496906527;0.92185496906527
"south east";"MMR";1;2011;0;0.939004914004914;0.939004914004914;0.939004914004914;0.939004914004914
"south east";"MMR";1;2012;0;0.950797266514806;0.950797266514806;0.950797266514806;0.950797266514806
"south east";"MMR";1;2013;0;0.955881547977448;0.955881547977448;0.955881547977448;0.955881547977448
"south east";"MMR";1;2014;0;0.960804180887372;0.960804180887372;0.960804180887372;0.960804180887372
"south east";"MMR";1;2015;0;0.956842923794712;0.956842923794712;0.956842923794712;0.956842923794712
"south east";"MMR";1;2016;0;0.955939947780679;0.955939947780679;0.955939947780679;0.955939947780679
"south east";"MMR";1;2017;0;0.9343850221;0.9343850221;0.9343850221;0.956794777433065
"south east";"MMR";1;2018;0;0.9386013502;0.9386013502;0.9386013502;0.96111222753191
"south east";"MMR";1;2019;0;0.9411445547;0.9411445547;0.9411445547;0.963716426792376
"south east";"MMR";2;2007;0;0.625527100808706;0.692760359919467;0.718932522896611;0.77986520188423
"south east";"MMR";2;2008;0;0.632866857174947;0.700889012148002;0.727368271811416;0.78901591745345
"south east";"MMR";2;2009;0;0.760147170472464;0.810912511759172;0.772530581063123;0.838005930146484
"south east";"MMR";2;2010;0;0.77303383311967;0.867013279879729;0.867013279879729;0.888631216078456
"south east";"MMR";2;2011;0;0.784889434889435;0.882296478493011;0.914944674043461;0.914944674043461
"south east";"MMR";2;2012;0;0.804840546697039;0.885108903072975;0.924516293279022;0.927099289792508
"south east";"MMR";2;2013;0;0.797361650884011;0.889196505475575;0.92828488985854;0.934333333333333
"south east";"MMR";2;2014;0;0.809780290102389;0.88202846975089;0.92875920084122;0.936924903532205
"south east";"MMR";2;2015;0;0.802210619862253;0.888452655889145;0.921950291656099;0.933383904558306
"south east";"MMR";2;2016;0;0.806951697127937;0.884442311153777;0.928806201550388;0.929034413631807
"south east";"MMR";2;2017;0;0.803023344141813;0.889334355285655;0.92365873982437;0.934504687602439
"south east";"MMR";2;2018;0;0.809415387557376;0.896413431941905;0.930279512903022;0.930371578017798
"south east";"MMR";2;2019;0;0.754471296824066;0.83556380924347;0.867131019867164;0.936712255296326
"south west";"MMR";1;2007;0;0.879450929782366;0.879450929782366;0.879450929782366;0.868602093911745
"south west";"MMR";1;2008;0;0.847648261758691;0.847648261758691;0.847648261758691;0.847648261758691
"south west";"MMR";1;2009;0;0.898405263744842;0.898405263744842;0.898405263744842;0.898405263744842
"south west";"MMR";1;2010;0;0.910631088521813;0.910631088521813;0.910631088521813;0.910631088521813
"south west";"MMR";1;2011;0;0.921399363925488;0.921399363925488;0.921399363925488;0.921399363925488
"south west";"MMR";1;2012;0;0.944643233003578;0.944643233003578;0.944643233003578;0.944643233003578
"south west";"MMR";1;2013;0;0.94824977302532;0.94824977302532;0.94824977302532;0.94824977302532
"south west";"MMR";1;2014;0;0.94904831625183;0.94904831625183;0.94904831625183;0.94904831625183
"south west";"MMR";1;2015;0;0.950630773815437;0.950630773815437;0.950630773815437;0.950630773815437
"south west";"MMR";1;2016;0;0.952005386169087;0.952005386169087;0.952005386169087;0.952005386169087
"south west";"MMR";1;2017;0;0.9608029082;0.9608029082;0.9608029082;0.948950520872765
"south west";"MMR";1;2018;0;0.9612558762;0.9612558762;0.9612558762;0.949397901095983
"south west";"MMR";1;2019;0;0.9603178418;0.9603178418;0.9603178418;0.948471438212826
"south west";"MMR";2;2007;0;0.669267124565797;0.742237671267493;0.769293882874048;0.805847792997194
"south west";"MMR";2;2008;0;0.704308118489832;0.781099203194595;0.809572003950255;0.848039776708378
"south west";"MMR";2;2009;0;0.703022192483551;0.776216216216216;0.818419347296298;0.857307512053759
"south west";"MMR";2;2010;0;0.742058449809403;0.840909090909091;0.840909090909091;0.880272030168126
"south west";"MMR";2;2011;0;0.761358473421172;0.866523021093218;0.894595286885246;0.894595286885246
"south west";"MMR";2;2012;0;0.797200589349611;0.878126143711114;0.913497300539892;0.913497300539892
"south west";"MMR";2;2013;0;0.801170180570967;0.88398415393322;0.922030825022665;0.922980115781525
"south west";"MMR";2;2014;0;0.799609565641776;0.886628223261887;0.926669893514037;0.932944210669201
"south west";"MMR";2;2015;0;0.798152379060296;0.879082549413381;0.92438628994905;0.933747149733975
"south west";"MMR";2;2016;0;0.810810810810811;0.874866424449669;0.913800803930326;0.929212121212121
"south west";"MMR";2;2017;0;0.79901496594763;0.886131988057243;0.914182065525451;0.919779833704181
"south west";"MMR";2;2018;0;0.805714662850302;0.893562156438012;0.926134481616429;0.926134481616429
"south west";"MMR";2;2019;0;0.780169686439489;0.865231997809578;0.896771625785509;0.932654752041662
